NZ_AFCG01000001.1	0	375
NZ_AFCG01000001.1	427	2248
NZ_AFCG01000001.1	2613	4845
NZ_AFCG01000001.1	4876	6976
NZ_AFCG01000001.1	7001	7970
NZ_AFCG01000001.1	7947	10125
NZ_AFCG01000001.1	10124	11135
NZ_AFCG01000001.1	11097	12063
NZ_AFCG01000001.1	12066	12234
NZ_AFCG01000001.1	12334	15130
NZ_AFCG01000001.1	15155	17969
NZ_AFCG01000001.1	18215	18695
NZ_AFCG01000001.1	18720	19011
NZ_AFCG01000001.1	19217	20987
NZ_AFCG01000001.1	21077	22130
NZ_AFCG01000001.1	22312	24175
NZ_AFCG01000001.1	24325	25486
NZ_AFCG01000001.1	25472	26396
NZ_AFCG01000001.1	26389	26911
NZ_AFCG01000001.1	27027	27225
NZ_AFCG01000001.1	27234	27801
NZ_AFCG01000001.1	27899	30200
NZ_AFCG01000001.1	30315	30648
NZ_AFCG01000001.1	30702	32142
NZ_AFCG01000001.1	32188	32263
NZ_AFCG01000001.1	32266	32350
NZ_AFCG01000001.1	32530	32854
NZ_AFCG01000002.1	0	196
NZ_AFCG01000002.1	167	1610
NZ_AFCG01000002.1	2310	4080
NZ_AFCG01000003.1	533	1406
NZ_AFCG01000003.1	1412	2276
NZ_AFCG01000003.1	2305	2551
NZ_AFCG01000003.1	2554	4159
NZ_AFCG01000003.1	4142	4898
NZ_AFCG01000003.1	4900	5908
NZ_AFCG01000003.1	6013	8035
NZ_AFCG01000003.1	8173	9175
NZ_AFCG01000003.1	9259	9829
NZ_AFCG01000003.1	9944	10919
NZ_AFCG01000003.1	10905	11211
NZ_AFCG01000003.1	11198	11912
NZ_AFCG01000003.1	11925	12384
NZ_AFCG01000003.1	12383	14243
NZ_AFCG01000003.1	14353	15490
NZ_AFCG01000003.1	15641	17033
NZ_AFCG01000003.1	17243	17387
NZ_AFCG01000003.1	17402	17741
NZ_AFCG01000003.1	17730	19560
NZ_AFCG01000003.1	19674	22026
NZ_AFCG01000003.1	22089	23151
NZ_AFCG01000003.1	23162	25634
NZ_AFCG01000003.1	25643	27560
NZ_AFCG01000003.1	27580	28546
NZ_AFCG01000003.1	28633	30196
NZ_AFCG01000003.1	30195	30678
NZ_AFCG01000003.1	30693	31332
NZ_AFCG01000003.1	31900	33441
NZ_AFCG01000003.1	33829	36733
NZ_AFCG01000003.1	36875	38477
NZ_AFCG01000003.1	38460	40068
NZ_AFCG01000003.1	40089	40491
NZ_AFCG01000003.1	40896	44541
NZ_AFCG01000003.1	44555	48077
NZ_AFCG01000003.1	48150	49641
NZ_AFCG01000003.1	50145	51180
NZ_AFCG01000003.1	51181	51334
NZ_AFCG01000003.1	51516	51966
NZ_AFCG01000003.1	52308	53130
NZ_AFCG01000003.1	53132	55451
NZ_AFCG01000003.1	55540	57493
NZ_AFCG01000003.1	57641	59312
NZ_AFCG01000003.1	59316	61734
NZ_AFCG01000003.1	62022	62610
NZ_AFCG01000003.1	62540	63196
NZ_AFCG01000004.1	70	1657
NZ_AFCG01000004.1	1656	4074
NZ_AFCG01000004.1	4232	4817
NZ_AFCG01000004.1	4961	6371
NZ_AFCG01000004.1	7149	7590
NZ_AFCG01000004.1	7591	8479
NZ_AFCG01000004.1	8510	9491
NZ_AFCG01000004.1	10028	11042
NZ_AFCG01000004.1	11031	11802
NZ_AFCG01000004.1	11794	13339
NZ_AFCG01000004.1	13335	14205
NZ_AFCG01000004.1	14235	14913
NZ_AFCG01000004.1	14959	15481
NZ_AFCG01000004.1	15668	17363
NZ_AFCG01000004.1	17986	18655
NZ_AFCG01000004.1	18629	19526
NZ_AFCG01000004.1	19509	20232
NZ_AFCG01000004.1	20215	21103
NZ_AFCG01000004.1	21095	21608
NZ_AFCG01000004.1	21706	23707
NZ_AFCG01000004.1	23750	24977
NZ_AFCG01000004.1	24995	26114
NZ_AFCG01000004.1	26132	27005
NZ_AFCG01000004.1	27205	29053
NZ_AFCG01000004.1	29054	29621
NZ_AFCG01000004.1	30155	32753
NZ_AFCG01000004.1	32844	34131
NZ_AFCG01000004.1	34123	35827
NZ_AFCG01000004.1	36212	36485
NZ_AFCG01000004.1	36639	40290
NZ_AFCG01000004.1	40289	42932
NZ_AFCG01000004.1	43013	45104
NZ_AFCG01000004.1	45103	45415
NZ_AFCG01000004.1	45414	46194
NZ_AFCG01000004.1	46489	47851
NZ_AFCG01000004.1	47855	49097
NZ_AFCG01000004.1	49199	49733
NZ_AFCG01000004.1	49735	50536
NZ_AFCG01000004.1	50543	51542
NZ_AFCG01000004.1	51556	51892
NZ_AFCG01000004.1	52018	54190
NZ_AFCG01000004.1	54253	54535
NZ_AFCG01000004.1	54537	55092
NZ_AFCG01000004.1	55094	55730
NZ_AFCG01000004.1	55710	56586
NZ_AFCG01000004.1	56594	57314
NZ_AFCG01000004.1	57356	57902
NZ_AFCG01000004.1	57911	58730
NZ_AFCG01000004.1	58702	59605
NZ_AFCG01000004.1	59594	60557
NZ_AFCG01000004.1	60560	62633
NZ_AFCG01000004.1	62793	63747
NZ_AFCG01000004.1	63743	66359
NZ_AFCG01000004.1	66441	66879
NZ_AFCG01000004.1	67043	67505
NZ_AFCG01000004.1	67950	71010
NZ_AFCG01000004.1	71077	74134
NZ_AFCG01000004.1	74608	75289
NZ_AFCG01000004.1	75295	77455
NZ_AFCG01000004.1	77512	77710
NZ_AFCG01000004.1	77812	77887
NZ_AFCG01000004.1	77890	77966
NZ_AFCG01000004.1	77980	78056
NZ_AFCG01000004.1	78060	78137
NZ_AFCG01000004.1	78170	78254
NZ_AFCG01000004.1	78306	79149
NZ_AFCG01000004.1	79162	79972
NZ_AFCG01000004.1	79973	80810
NZ_AFCG01000004.1	80806	81622
NZ_AFCG01000004.1	81953	82174
NZ_AFCG01000005.1	102	178
NZ_AFCG01000005.1	179	255
NZ_AFCG01000005.1	257	332
NZ_AFCG01000005.1	407	498
NZ_AFCG01000005.1	502	578
NZ_AFCG01000005.1	620	697
NZ_AFCG01000005.1	699	776
NZ_AFCG01000005.1	779	856
NZ_AFCG01000005.1	922	999
NZ_AFCG01000005.1	1096	1888
NZ_AFCG01000005.1	2135	2852
NZ_AFCG01000005.1	3196	6040
NZ_AFCG01000005.1	6084	8550
NZ_AFCG01000005.1	8768	9113
NZ_AFCG01000005.1	9278	10718
NZ_AFCG01000005.1	10771	11281
NZ_AFCG01000005.1	11460	11534
NZ_AFCG01000005.1	11688	12180
