NC_006360.1	0	1392
NC_006360.1	1536	2673
NC_006360.1	2774	4634
NC_006360.1	4633	5092
NC_006360.1	5105	6089
NC_006360.1	6081	7053
NC_006360.1	7155	7725
NC_006360.1	7814	8816
NC_006360.1	8984	11006
NC_006360.1	11090	12098
NC_006360.1	12100	12847
NC_006360.1	12830	14435
NC_006360.1	14439	14685
NC_006360.1	14754	15618
NC_006360.1	15624	16470
NC_006360.1	16503	17586
NC_006360.1	17728	18595
NC_006360.1	18740	19355
NC_006360.1	19663	19888
NC_006360.1	20051	22328
NC_006360.1	22520	24764
NC_006360.1	24837	27165
NC_006360.1	27151	27973
NC_006360.1	28142	30425
NC_006360.1	30535	32863
NC_006360.1	32849	33653
NC_006360.1	34027	34510
NC_006360.1	34616	34910
NC_006360.1	34902	36222
NC_006360.1	36214	37615
NC_006360.1	37850	38354
NC_006360.1	38470	39070
NC_006360.1	39041	41702
NC_006360.1	41701	44242
NC_006360.1	44234	46160
NC_006360.1	46369	47380
NC_006360.1	47478	49491
NC_006360.1	49591	51676
NC_006360.1	51681	51915
NC_006360.1	51968	53390
NC_006360.1	53511	54525
NC_006360.1	54677	55487
NC_006360.1	55488	56748
NC_006360.1	56832	57204
NC_006360.1	57207	58416
NC_006360.1	58510	58843
NC_006360.1	58887	60045
NC_006360.1	60480	61209
NC_006360.1	61236	61542
NC_006360.1	61595	62162
NC_006360.1	62161	62725
NC_006360.1	62742	64266
NC_006360.1	64294	65125
NC_006360.1	65142	66558
NC_006360.1	66544	66805
NC_006360.1	66913	67399
NC_006360.1	67614	68571
NC_006360.1	68595	69507
NC_006360.1	69591	70914
NC_006360.1	70940	72308
NC_006360.1	72300	74145
NC_006360.1	74165	76196
NC_006360.1	76202	76976
NC_006360.1	76969	77800
NC_006360.1	77816	79061
NC_006360.1	79133	83834
NC_006360.1	83948	86786
NC_006360.1	86843	88394
NC_006360.1	88511	88820
NC_006360.1	89008	90811
NC_006360.1	91022	92147
NC_006360.1	92205	92895
NC_006360.1	92912	94214
NC_006360.1	94265	94538
NC_006360.1	94540	94771
NC_006360.1	94771	96568
NC_006360.1	96638	97586
NC_006360.1	97920	99579
NC_006360.1	99855	101940
NC_006360.1	101952	102423
NC_006360.1	102475	102895
NC_006360.1	103025	103406
NC_006360.1	103409	103922
NC_006360.1	103912	104413
NC_006360.1	104690	105272
NC_006360.1	105216	106224
NC_006360.1	106210	106909
NC_006360.1	106932	108528
NC_006360.1	108687	109140
NC_006360.1	109411	109678
NC_006360.1	109699	110383
NC_006360.1	110435	110801
NC_006360.1	110805	112716
NC_006360.1	112745	113393
NC_006360.1	113374	113974
NC_006360.1	113985	115590
NC_006360.1	116099	116915
NC_006360.1	116901	117747
NC_006360.1	117748	118558
NC_006360.1	118571	119414
NC_006360.1	119485	119569
NC_006360.1	119604	119681
NC_006360.1	119685	119761
NC_006360.1	119768	119844
NC_006360.1	119847	119922
NC_006360.1	120039	120237
NC_006360.1	120295	122452
NC_006360.1	122462	123143
NC_006360.1	123646	126745
NC_006360.1	126795	129828
NC_006360.1	129958	130606
NC_006360.1	130584	131022
NC_006360.1	131111	133727
NC_006360.1	133723	134677
NC_006360.1	134746	136825
NC_006360.1	136828	137791
NC_006360.1	137780	138683
NC_006360.1	138655	139474
NC_006360.1	139502	140039
NC_006360.1	140071	140806
NC_006360.1	140809	141682
NC_006360.1	141662	142298
NC_006360.1	142300	142885
NC_006360.1	142887	143169
NC_006360.1	143239	145405
NC_006360.1	145526	145862
NC_006360.1	145878	146877
NC_006360.1	146877	147678
NC_006360.1	147680	148217
NC_006360.1	148329	149571
NC_006360.1	149579	150938
NC_006360.1	151231	152011
NC_006360.1	152010	152319
NC_006360.1	152318	154571
NC_006360.1	154604	157247
NC_006360.1	157246	160879
NC_006360.1	161042	161315
NC_006360.1	161456	161912
NC_006360.1	161988	163692
NC_006360.1	163684	164971
NC_006360.1	165059	167657
NC_006360.1	168553	169105
NC_006360.1	169085	169664
NC_006360.1	169858	170476
NC_006360.1	170479	171538
NC_006360.1	171648	172692
NC_006360.1	172714	173920
NC_006360.1	173942	175757
NC_006360.1	175769	177299
NC_006360.1	177310	178213
NC_006360.1	178212	180183
NC_006360.1	180182	181202
NC_006360.1	181191	181998
NC_006360.1	181981	182998
NC_006360.1	182997	184467
NC_006360.1	184971	186228
NC_006360.1	186368	186515
NC_006360.1	186884	187946
NC_006360.1	187947	188400
NC_006360.1	188454	190617
NC_006360.1	190819	191053
NC_006360.1	191337	191496
NC_006360.1	192018	192246
NC_006360.1	192434	195113
NC_006360.1	195123	201267
NC_006360.1	201253	202585
NC_006360.1	202574	203987
NC_006360.1	203988	204954
NC_006360.1	204953	206054
NC_006360.1	206512	207565
NC_006360.1	207734	209351
NC_006360.1	209394	210723
NC_006360.1	210711	211542
NC_006360.1	211543	213010
NC_006360.1	213131	215279
NC_006360.1	215318	216212
NC_006360.1	216189	216744
NC_006360.1	216777	217206
NC_006360.1	217211	217643
NC_006360.1	217618	220270
NC_006360.1	220344	221028
NC_006360.1	221344	224059
NC_006360.1	224079	227406
NC_006360.1	227817	228246
NC_006360.1	228829	229150
NC_006360.1	229151	229844
NC_006360.1	229836	230481
NC_006360.1	230484	230988
NC_006360.1	231108	231957
NC_006360.1	231956	232229
NC_006360.1	232242	232854
NC_006360.1	232853	233537
NC_006360.1	233539	233950
NC_006360.1	233957	234323
NC_006360.1	234315	234603
NC_006360.1	234604	234973
NC_006360.1	234977	235301
NC_006360.1	235304	235850
NC_006360.1	235896	236082
NC_006360.1	236087	236483
NC_006360.1	236489	237029
NC_006360.1	237031	237397
NC_006360.1	237398	238049
NC_006360.1	238160	238604
NC_006360.1	238603	240025
NC_006360.1	240070	240709
NC_006360.1	240699	241452
NC_006360.1	241452	241680
NC_006360.1	241724	241838
NC_006360.1	241983	242397
NC_006360.1	242399	242804
NC_006360.1	242810	243809
NC_006360.1	243811	244174
NC_006360.1	244384	245107
NC_006360.1	245087	245516
NC_006360.1	245508	246654
NC_006360.1	246646	247360
NC_006360.1	247360	247822
NC_006360.1	247793	248555
NC_006360.1	248776	249973
NC_006360.1	250050	252090
NC_006360.1	252061	252445
NC_006360.1	252462	252915
NC_006360.1	252914	253310
NC_006360.1	253316	254198
NC_006360.1	254677	255358
NC_006360.1	255384	255945
NC_006360.1	255925	256519
NC_006360.1	256519	257377
NC_006360.1	257357	258008
NC_006360.1	258091	258514
NC_006360.1	258588	259986
NC_006360.1	260181	261417
NC_006360.1	261432	262245
NC_006360.1	262254	262905
NC_006360.1	262888	263488
NC_006360.1	263552	263627
NC_006360.1	263633	264389
NC_006360.1	264378	264903
NC_006360.1	264895	265306
NC_006360.1	265296	266700
NC_006360.1	266760	267477
NC_006360.1	267463	268549
NC_006360.1	268593	271491
NC_006360.1	271494	271578
NC_006360.1	271838	272786
NC_006360.1	272911	274366
NC_006360.1	274583	275687
NC_006360.1	275714	275811
NC_006360.1	275938	276763
NC_006360.1	277020	277275
NC_006360.1	277283	277583
NC_006360.1	277734	278394
NC_006360.1	278446	279517
NC_006360.1	279544	279820
NC_006360.1	279894	280686
NC_006360.1	280781	282218
NC_006360.1	282447	283101
NC_006360.1	283093	283288
NC_006360.1	283333	283687
NC_006360.1	283742	283937
NC_006360.1	284101	284803
NC_006360.1	284771	285644
NC_006360.1	286212	286338
NC_006360.1	286428	287178
NC_006360.1	287186	288014
NC_006360.1	288651	288727
NC_006360.1	288846	289851
NC_006360.1	289850	290975
NC_006360.1	291164	291680
NC_006360.1	291692	293282
NC_006360.1	293368	294586
NC_006360.1	294818	294904
NC_006360.1	294907	294983
NC_006360.1	295044	296013
NC_006360.1	296483	298403
NC_006360.1	298680	301839
NC_006360.1	301859	304697
NC_006360.1	304923	305523
NC_006360.1	305755	308668
NC_006360.1	308732	309114
NC_006360.1	309244	309511
NC_006360.1	309629	310358
NC_006360.1	310540	312619
NC_006360.1	312623	315554
NC_006360.1	315562	318997
NC_006360.1	319022	319940
NC_006360.1	320076	321063
NC_006360.1	321606	322098
NC_006360.1	322238	322312
NC_006360.1	322468	323056
NC_006360.1	323078	324641
NC_006360.1	324776	325109
NC_006360.1	325304	327746
NC_006360.1	327760	330604
NC_006360.1	330986	331703
NC_006360.1	331976	332231
NC_006360.1	332537	334619
NC_006360.1	334608	336081
NC_006360.1	336366	337185
NC_006360.1	337235	337312
NC_006360.1	337393	337470
NC_006360.1	337476	337553
NC_006360.1	337557	337634
NC_006360.1	337692	337768
NC_006360.1	337772	337863
NC_006360.1	337912	337987
NC_006360.1	337989	338065
NC_006360.1	338066	338142
NC_006360.1	338425	341377
NC_006360.1	342092	342791
NC_006360.1	342795	344079
NC_006360.1	344262	345645
NC_006360.1	345859	347209
NC_006360.1	348357	348609
NC_006360.1	348702	349245
NC_006360.1	349734	349860
NC_006360.1	350144	350369
NC_006360.1	350488	351592
NC_006360.1	351601	351865
NC_006360.1	351882	352443
NC_006360.1	352460	353186
NC_006360.1	353913	355098
NC_006360.1	355285	355693
NC_006360.1	355901	356387
NC_006360.1	356466	357333
NC_006360.1	357409	358162
NC_006360.1	358794	358926
NC_006360.1	359042	360107
NC_006360.1	360120	360276
NC_006360.1	360504	361137
NC_006360.1	361286	362720
NC_006360.1	362712	363447
NC_006360.1	363451	363703
NC_006360.1	364020	365985
NC_006360.1	366061	368344
NC_006360.1	368309	369113
NC_006360.1	369713	375641
NC_006360.1	375959	377132
NC_006360.1	377134	378166
NC_006360.1	378168	379032
NC_006360.1	379012	379345
NC_006360.1	379702	380596
NC_006360.1	380598	382917
NC_006360.1	383006	384959
NC_006360.1	385109	385508
NC_006360.1	385485	386823
NC_006360.1	386827	389239
NC_006360.1	389890	390886
NC_006360.1	390908	392237
NC_006360.1	392226	392580
NC_006360.1	392750	392927
NC_006360.1	393351	394824
NC_006360.1	394813	395461
NC_006360.1	395996	396233
NC_006360.1	396364	397030
NC_006360.1	397128	398550
NC_006360.1	398718	399606
NC_006360.1	399706	400636
NC_006360.1	400637	401546
NC_006360.1	401738	401966
NC_006360.1	402169	402802
NC_006360.1	403213	404278
NC_006360.1	404347	404995
NC_006360.1	405531	405978
NC_006360.1	406578	407280
NC_006360.1	407893	409366
NC_006360.1	409367	410810
NC_006360.1	410796	411039
NC_006360.1	411282	411447
NC_006360.1	411726	414114
NC_006360.1	414292	415990
NC_006360.1	415992	416661
NC_006360.1	417892	417985
NC_006360.1	418126	419140
NC_006360.1	419521	419674
NC_006360.1	419683	419857
NC_006360.1	420129	420453
NC_006360.1	420489	421041
NC_006360.1	421900	422023
NC_006360.1	422593	422731
NC_006360.1	423047	423124
NC_006360.1	423133	423208
NC_006360.1	423275	424112
NC_006360.1	425134	425926
NC_006360.1	426124	427096
NC_006360.1	427116	428457
NC_006360.1	428616	430722
NC_006360.1	430737	432336
NC_006360.1	432367	432700
NC_006360.1	432754	434422
NC_006360.1	434535	436110
NC_006360.1	436223	437780
NC_006360.1	438174	438921
NC_006360.1	438934	440467
NC_006360.1	440805	442071
NC_006360.1	442054	442825
NC_006360.1	442817	444524
NC_006360.1	444631	445108
NC_006360.1	445275	446412
NC_006360.1	446330	447260
NC_006360.1	447567	449781
NC_006360.1	449801	451913
NC_006360.1	451939	452872
NC_006360.1	452885	455063
NC_006360.1	455062	456073
NC_006360.1	456035	457001
NC_006360.1	457004	457172
NC_006360.1	457333	460207
NC_006360.1	460219	463186
NC_006360.1	463355	463835
NC_006360.1	463859	464150
NC_006360.1	464572	466342
NC_006360.1	466405	467458
NC_006360.1	467643	469458
NC_006360.1	469601	470762
NC_006360.1	470706	471687
NC_006360.1	471670	472510
NC_006360.1	472519	473086
NC_006360.1	473195	475496
NC_006360.1	475590	475923
NC_006360.1	475989	477429
NC_006360.1	477474	477549
NC_006360.1	477553	477637
NC_006360.1	477887	478283
NC_006360.1	478266	479658
NC_006360.1	479789	479966
NC_006360.1	480221	480428
NC_006360.1	480742	482122
NC_006360.1	482911	483352
NC_006360.1	483353	484244
NC_006360.1	484274	485258
NC_006360.1	485485	486499
NC_006360.1	486488	487259
NC_006360.1	487251	488793
NC_006360.1	488789	489665
NC_006360.1	489864	490548
NC_006360.1	490612	491140
NC_006360.1	491328	493002
NC_006360.1	493489	494839
NC_006360.1	494852	495494
NC_006360.1	495495	497757
NC_006360.1	497758	499183
NC_006360.1	499286	499952
NC_006360.1	499929	500886
NC_006360.1	500901	502794
NC_006360.1	502820	503969
NC_006360.1	504092	504767
NC_006360.1	504802	504952
NC_006360.1	505078	506371
NC_006360.1	506370	506754
NC_006360.1	507083	507401
NC_006360.1	507687	508245
NC_006360.1	508288	510136
NC_006360.1	510320	511217
NC_006360.1	511216	512335
NC_006360.1	512341	513568
NC_006360.1	513772	515176
NC_006360.1	515389	517300
NC_006360.1	517422	517935
NC_006360.1	517927	518824
NC_006360.1	518807	519530
NC_006360.1	519519	520410
NC_006360.1	520384	521053
NC_006360.1	521367	523578
NC_006360.1	523651	525424
NC_006360.1	525620	527462
NC_006360.1	527932	539437
NC_006360.1	539537	551447
NC_006360.1	551790	552387
NC_006360.1	552528	553326
NC_006360.1	553402	553478
NC_006360.1	553572	554709
NC_006360.1	554795	555683
NC_006360.1	555803	563759
NC_006360.1	563950	564535
NC_006360.1	564548	565154
NC_006360.1	565212	565434
NC_006360.1	565451	565889
NC_006360.1	565866	566781
NC_006360.1	566842	567538
NC_006360.1	567539	567989
NC_006360.1	568206	568291
NC_006360.1	568296	568389
NC_006360.1	568647	570042
NC_006360.1	570628	572710
NC_006360.1	572917	574297
NC_006360.1	574440	575046
NC_006360.1	575069	575849
NC_006360.1	576000	576942
NC_006360.1	576946	579010
NC_006360.1	579009	579726
NC_006360.1	579725	581507
NC_006360.1	581687	582602
NC_006360.1	582676	584413
NC_006360.1	584586	585327
NC_006360.1	585326	586055
NC_006360.1	586084	586741
NC_006360.1	586721	587807
NC_006360.1	587810	588731
NC_006360.1	589289	590663
NC_006360.1	590665	592204
NC_006360.1	592203	594438
NC_006360.1	594430	594901
NC_006360.1	594901	595768
NC_006360.1	595786	596347
NC_006360.1	596364	597906
NC_006360.1	598243	599047
NC_006360.1	599091	599787
NC_006360.1	599897	601358
NC_006360.1	601367	601976
NC_006360.1	602209	604849
NC_006360.1	605196	606411
NC_006360.1	606586	606841
NC_006360.1	606951	608934
NC_006360.1	608936	609215
NC_006360.1	609217	610150
NC_006360.1	610481	616121
NC_006360.1	616247	620480
NC_006360.1	620769	622050
NC_006360.1	622033	623662
NC_006360.1	623663	624665
NC_006360.1	624927	627252
NC_006360.1	627251	628304
NC_006360.1	628303	629461
NC_006360.1	629453	630494
NC_006360.1	630493	633310
NC_006360.1	634344	635265
NC_006360.1	635264	637112
