NZ_CP034597.1	0	1392
NZ_CP034597.1	1536	2673
NZ_CP034597.1	2776	4636
NZ_CP034597.1	4635	5094
NZ_CP034597.1	5107	6091
NZ_CP034597.1	6083	7055
NZ_CP034597.1	7157	7727
NZ_CP034597.1	7816	8818
NZ_CP034597.1	8986	11008
NZ_CP034597.1	11092	12100
NZ_CP034597.1	12102	12849
NZ_CP034597.1	12832	14437
NZ_CP034597.1	14441	14687
NZ_CP034597.1	14763	15627
NZ_CP034597.1	15633	16479
NZ_CP034597.1	16512	16977
NZ_CP034597.1	17744	18614
NZ_CP034597.1	18759	19374
NZ_CP034597.1	20068	22345
NZ_CP034597.1	22546	24787
NZ_CP034597.1	24860	27188
NZ_CP034597.1	27174	27723
NZ_CP034597.1	27652	27982
NZ_CP034597.1	28149	30432
NZ_CP034597.1	30542	32870
NZ_CP034597.1	32856	33660
NZ_CP034597.1	34034	34514
NZ_CP034597.1	34715	35009
NZ_CP034597.1	35001	36321
NZ_CP034597.1	36313	37714
NZ_CP034597.1	37949	38453
NZ_CP034597.1	38569	39163
NZ_CP034597.1	39140	41801
NZ_CP034597.1	41800	44341
NZ_CP034597.1	44333	46262
NZ_CP034597.1	46472	47483
NZ_CP034597.1	47582	49424
NZ_CP034597.1	49551	51636
NZ_CP034597.1	51641	51875
NZ_CP034597.1	51928	53350
NZ_CP034597.1	53471	54485
NZ_CP034597.1	54637	55447
NZ_CP034597.1	55448	56708
NZ_CP034597.1	56792	57164
NZ_CP034597.1	57167	58376
NZ_CP034597.1	58470	58803
NZ_CP034597.1	58847	60005
NZ_CP034597.1	60440	61169
NZ_CP034597.1	61196	61502
NZ_CP034597.1	61555	62122
NZ_CP034597.1	62121	62685
NZ_CP034597.1	62703	64227
NZ_CP034597.1	64255	65086
NZ_CP034597.1	65103	66519
NZ_CP034597.1	66505	66766
NZ_CP034597.1	66873	67359
NZ_CP034597.1	67574	68531
NZ_CP034597.1	68555	69467
NZ_CP034597.1	69551	70874
NZ_CP034597.1	70901	72269
NZ_CP034597.1	72261	74103
NZ_CP034597.1	74123	76154
NZ_CP034597.1	76160	76934
NZ_CP034597.1	76927	77758
NZ_CP034597.1	77775	79020
NZ_CP034597.1	79092	83793
NZ_CP034597.1	83979	86745
NZ_CP034597.1	86802	88353
NZ_CP034597.1	88470	88779
NZ_CP034597.1	88966	90769
NZ_CP034597.1	90990	92115
NZ_CP034597.1	92173	92863
NZ_CP034597.1	92880	94182
NZ_CP034597.1	94233	94506
NZ_CP034597.1	94508	94739
NZ_CP034597.1	94739	96536
NZ_CP034597.1	96605	97553
NZ_CP034597.1	97867	99952
NZ_CP034597.1	99964	100435
NZ_CP034597.1	100487	100907
NZ_CP034597.1	101038	101431
NZ_CP034597.1	101434	101947
NZ_CP034597.1	101937	102438
NZ_CP034597.1	102702	104049
NZ_CP034597.1	104262	105645
NZ_CP034597.1	105829	107113
NZ_CP034597.1	107117	107816
NZ_CP034597.1	108532	111484
NZ_CP034597.1	111794	111870
NZ_CP034597.1	111871	111947
NZ_CP034597.1	111949	112024
NZ_CP034597.1	112075	112166
NZ_CP034597.1	112170	112246
NZ_CP034597.1	112306	112383
NZ_CP034597.1	112387	112464
NZ_CP034597.1	112470	112547
NZ_CP034597.1	112628	112705
NZ_CP034597.1	112755	113574
NZ_CP034597.1	113857	115330
NZ_CP034597.1	115319	115949
NZ_CP034597.1	116056	116479
NZ_CP034597.1	116783	117500
NZ_CP034597.1	117884	120728
NZ_CP034597.1	120720	123189
NZ_CP034597.1	123384	123717
NZ_CP034597.1	123872	125438
NZ_CP034597.1	125460	126048
NZ_CP034597.1	126204	126278
NZ_CP034597.1	126418	126910
NZ_CP034597.1	127453	128440
NZ_CP034597.1	128576	129494
NZ_CP034597.1	129518	132953
NZ_CP034597.1	132961	135892
NZ_CP034597.1	135896	137975
NZ_CP034597.1	138157	138886
NZ_CP034597.1	139004	139271
NZ_CP034597.1	139471	139855
NZ_CP034597.1	139919	142850
NZ_CP034597.1	142879	146059
NZ_CP034597.1	146329	147988
NZ_CP034597.1	148047	148194
NZ_CP034597.1	148260	150180
NZ_CP034597.1	150651	151620
NZ_CP034597.1	151682	151758
NZ_CP034597.1	151761	151847
NZ_CP034597.1	152071	153289
NZ_CP034597.1	153373	154963
NZ_CP034597.1	154975	155491
NZ_CP034597.1	155681	156806
NZ_CP034597.1	156805	157810
NZ_CP034597.1	157928	158004
NZ_CP034597.1	158658	159531
NZ_CP034597.1	159499	160201
NZ_CP034597.1	160364	160559
NZ_CP034597.1	160614	160968
NZ_CP034597.1	161013	161208
NZ_CP034597.1	161200	161854
NZ_CP034597.1	162088	163525
NZ_CP034597.1	163620	164412
NZ_CP034597.1	164486	164762
NZ_CP034597.1	164790	165861
NZ_CP034597.1	165911	166571
NZ_CP034597.1	166721	167021
NZ_CP034597.1	167029	167284
NZ_CP034597.1	167542	168367
NZ_CP034597.1	168495	168592
NZ_CP034597.1	168619	169723
NZ_CP034597.1	169935	171390
NZ_CP034597.1	171515	172463
NZ_CP034597.1	172722	172806
NZ_CP034597.1	172867	175708
NZ_CP034597.1	175752	176838
NZ_CP034597.1	176824	177541
NZ_CP034597.1	177601	179005
NZ_CP034597.1	178995	179406
NZ_CP034597.1	179398	179923
NZ_CP034597.1	179912	180668
NZ_CP034597.1	180674	180749
NZ_CP034597.1	180807	181413
NZ_CP034597.1	181396	182047
NZ_CP034597.1	182056	182869
NZ_CP034597.1	182884	184120
NZ_CP034597.1	184315	185713
NZ_CP034597.1	185787	186210
NZ_CP034597.1	186286	186937
NZ_CP034597.1	186917	187775
NZ_CP034597.1	187775	188369
NZ_CP034597.1	188349	188910
NZ_CP034597.1	188936	189617
NZ_CP034597.1	190096	190978
NZ_CP034597.1	190984	191380
NZ_CP034597.1	191379	191832
NZ_CP034597.1	191849	192233
NZ_CP034597.1	192204	194244
NZ_CP034597.1	194321	195518
NZ_CP034597.1	195739	196501
NZ_CP034597.1	196538	196934
NZ_CP034597.1	196934	197648
NZ_CP034597.1	197640	198786
NZ_CP034597.1	198778	199207
NZ_CP034597.1	199187	199910
NZ_CP034597.1	200417	201464
NZ_CP034597.1	201426	202446
NZ_CP034597.1	202412	203345
NZ_CP034597.1	203561	203810
NZ_CP034597.1	203862	204012
NZ_CP034597.1	204034	205501
NZ_CP034597.1	205729	206113
NZ_CP034597.1	206317	207364
NZ_CP034597.1	207631	208750
NZ_CP034597.1	208767	210495
NZ_CP034597.1	210545	211937
NZ_CP034597.1	211870	212254
NZ_CP034597.1	212304	213747
NZ_CP034597.1	213721	214120
NZ_CP034597.1	214600	215062
NZ_CP034597.1	215048	216581
NZ_CP034597.1	216582	217320
NZ_CP034597.1	217510	218302
NZ_CP034597.1	218274	219132
NZ_CP034597.1	219270	220696
NZ_CP034597.1	220782	221145
NZ_CP034597.1	221147	222146
NZ_CP034597.1	222152	222557
NZ_CP034597.1	222559	222973
NZ_CP034597.1	223117	223231
