NZ_KZ266894.1	0	707
NZ_KZ266894.1	740	1082
NZ_KZ266894.1	1439	1664
NZ_KZ266894.1	1827	4113
NZ_KZ266894.1	4380	6672
NZ_KZ266894.1	6716	7424
NZ_KZ266894.1	7505	8455
NZ_KZ266894.1	8536	9094
NZ_KZ266894.1	9080	9839
NZ_KZ266894.1	10242	10725
NZ_KZ266894.1	10926	11220
NZ_KZ266894.1	11212	12532
NZ_KZ266894.1	12524	13925
NZ_KZ266894.1	14161	14665
NZ_KZ266894.1	14781	15375
NZ_KZ266894.1	15352	18013
NZ_KZ266894.1	18012	19805
NZ_KZ266894.1	19884	20555
NZ_KZ266894.1	20547	22476
NZ_KZ266894.1	22686	23697
NZ_KZ266894.1	23795	24173
NZ_KZ266894.1	24222	25734
NZ_KZ266894.1	25830	27915
NZ_KZ266894.1	27920	28154
NZ_KZ266894.1	28207	29629
NZ_KZ266894.1	29750	30764
NZ_KZ266894.1	30916	31726
NZ_KZ266894.1	31727	32987
NZ_KZ266894.1	33071	33443
NZ_KZ266894.1	33446	34655
NZ_KZ266894.1	34749	35082
NZ_KZ266894.1	35126	36284
NZ_KZ266894.1	36719	37448
NZ_KZ266894.1	37475	37781
NZ_KZ266894.1	37834	38401
NZ_KZ266894.1	38400	38964
NZ_KZ266894.1	38982	40506
NZ_KZ266894.1	40534	41368
NZ_KZ266894.1	41385	42801
NZ_KZ266894.1	42787	43048
NZ_KZ266894.1	43156	43642
NZ_KZ266894.1	43857	44057
NZ_KZ266894.1	44121	44816
NZ_KZ266894.1	44846	45758
NZ_KZ266894.1	45842	47165
NZ_KZ266894.1	47191	48559
NZ_KZ266894.1	48551	50393
NZ_KZ266894.1	50413	52444
NZ_KZ266894.1	52450	53224
NZ_KZ266894.1	53217	54048
NZ_KZ266894.1	54064	55309
NZ_KZ266894.1	55379	60080
NZ_KZ266894.1	60383	63034
NZ_KZ266894.1	63091	64642
NZ_KZ266894.1	64759	65068
NZ_KZ266894.1	65255	67058
NZ_KZ266894.1	67268	68393
NZ_KZ266894.1	68451	68900
NZ_KZ266894.1	69142	69466
NZ_KZ266894.1	69617	70521
NZ_KZ266894.1	70572	70845
NZ_KZ266894.1	70847	71078
NZ_KZ266894.1	71120	71825
NZ_KZ266894.1	71908	72877
NZ_KZ266894.1	73021	73928
NZ_KZ266894.1	74244	76329
NZ_KZ266894.1	76341	76475
NZ_KZ266894.1	76634	76893
NZ_KZ266894.1	76944	77364
NZ_KZ266894.1	77494	77875
NZ_KZ266894.1	77878	78391
NZ_KZ266894.1	78381	78882
NZ_KZ266894.1	79146	79387
NZ_KZ266894.1	79465	80495
NZ_KZ266894.1	80709	81740
NZ_KZ266894.1	81774	82049
NZ_KZ266895.1	317	4196
NZ_KZ266895.1	4224	7830
NZ_KZ266895.1	8443	10009
NZ_KZ266895.1	10088	11759
NZ_KZ266895.1	11812	12850
NZ_KZ266895.1	12851	13004
NZ_KZ266895.1	13365	16148
NZ_KZ266895.1	16345	18229
NZ_KZ266895.1	18387	18942
NZ_KZ266895.1	19037	20030
NZ_KZ266895.1	20125	21101
NZ_KZ266895.1	21184	21375
NZ_KZ266895.1	21355	22135
NZ_KZ266895.1	22267	22702
NZ_KZ266895.1	22705	23104
NZ_KZ266895.1	23174	23251
NZ_KZ266895.1	23291	24155
NZ_KZ266895.1	24176	24817
NZ_KZ266895.1	24897	26164
NZ_KZ266895.1	26365	28738
NZ_KZ266895.1	28741	30739
NZ_KZ266895.1	30719	31157
NZ_KZ266895.1	31149	32541
NZ_KZ266895.1	32540	33773
NZ_KZ266895.1	33756	34440
NZ_KZ266895.1	34426	35641
NZ_KZ266895.1	35674	36376
NZ_KZ266895.1	36396	36942
NZ_KZ266895.1	36992	37133
NZ_KZ266895.1	37223	37370
NZ_KZ266895.1	37389	37962
NZ_KZ266895.1	38352	38443
NZ_KZ266895.1	38526	39495
NZ_KZ266895.1	39478	42316
NZ_KZ266895.1	42322	42910
NZ_KZ266895.1	42899	43649
NZ_KZ266895.1	43648	44386
NZ_KZ266895.1	44738	46871
NZ_KZ266895.1	47029	48769
NZ_KZ266895.1	48856	50473
NZ_KZ266895.1	50481	52092
NZ_KZ266895.1	52437	54789
NZ_KZ266895.1	55543	57157
NZ_KZ266895.1	57167	58778
NZ_KZ266895.1	59442	61092
NZ_KZ266895.1	61129	63598
NZ_KZ266895.1	63611	65842
NZ_KZ266896.1	0	223
NZ_KZ266896.1	354	705
NZ_KZ266896.1	686	1025
NZ_KZ266896.1	1123	2545
NZ_KZ266896.1	2713	3601
NZ_KZ266896.1	3701	4637
NZ_KZ266896.1	4638	5547
NZ_KZ266896.1	5736	5964
NZ_KZ266896.1	6167	6800
NZ_KZ266896.1	7211	8276
NZ_KZ266896.1	8345	8993
NZ_KZ266896.1	9555	10002
NZ_KZ266896.1	10497	11295
NZ_KZ266896.1	11908	13381
NZ_KZ266896.1	13382	14825
NZ_KZ266896.1	14811	15207
NZ_KZ266896.1	15463	15655
NZ_KZ266896.1	15743	18131
NZ_KZ266896.1	18117	20007
NZ_KZ266896.1	20009	20678
NZ_KZ266896.1	22049	22142
NZ_KZ266896.1	22283	23297
NZ_KZ266896.1	23659	23812
NZ_KZ266896.1	24267	25179
NZ_KZ266896.1	26038	26161
NZ_KZ266896.1	26743	26869
NZ_KZ266896.1	27184	27261
NZ_KZ266896.1	27270	27345
NZ_KZ266896.1	27412	28249
NZ_KZ266896.1	29269	30061
NZ_KZ266896.1	30259	31231
NZ_KZ266896.1	31251	32592
NZ_KZ266896.1	32751	34857
NZ_KZ266896.1	34872	36471
NZ_KZ266896.1	36502	36835
NZ_KZ266896.1	36889	38536
NZ_KZ266896.1	38649	39688
NZ_KZ266896.1	39760	40216
NZ_KZ266896.1	40330	41887
NZ_KZ266896.1	42280	43027
NZ_KZ266896.1	43040	44573
NZ_KZ266896.1	44911	46177
NZ_KZ266896.1	46160	46754
NZ_KZ266896.1	47002	48709
NZ_KZ266896.1	48817	49294
NZ_KZ266896.1	49230	50598
NZ_KZ266896.1	50516	51446
NZ_KZ266896.1	51754	53968
NZ_KZ266896.1	53988	56100
NZ_KZ266896.1	56126	57059
NZ_KZ266896.1	57073	59251
NZ_KZ266896.1	59250	60261
