OG0000169	MF30	MHP7448_RS03080	DR084_RS02045
OG0000215	MF30	MHP7448_RS00965	DR084_RS01500
OG0000248	MF30	MHP7448_RS00160	DR084_RS02420
OG0000278	MF30	MHP7448_RS03465	DR084_RS02580
OG0000306	MF30	MHP7448_RS02825	DR084_RS00625
OG0000359	MF30	MHP7448_RS00780	DR084_RS03520
OG0000427	MF30	MHP7448_RS00895	DR084_RS03535
OG0000458	MF30	MHP7448_RS02535	DR084_RS00880
OG0000472	MF30	MHP7448_RS03360	DR084_RS02670
OG0000497	MF30	MHP7448_RS02840	DR084_RS00605
OG0000523	MF30	MHP7448_RS03395	DR084_RS02650
OG0000537	MF30	MHP7448_RS00735	DR084_RS01265
OG0000538	MF30	MHP7448_RS01125	DR084_RS01645
OG0000599	MF30	MHP7448_RS01760	DR084_RS02400
OG0000003	ATCC27716	MHP7448_RS03870	MFC_RS02995
OG0000011	ATCC27716	MHP7448_RS01970	MFC_RS03510
OG0000011	ATCC27716	MHP7448_RS01970	MFC_RS03505
OG0000011	ATCC27716	MHP7448_RS01965	MFC_RS01350
OG0000013	ATCC27716	MHP7448_RS02430	MFC_RS03175
OG0000013	ATCC27716	MHP7448_RS02430	MFC_RS02880
OG0000013	ATCC27716	MHP7448_RS03945	MFC_RS03420
OG0000055	ATCC27716	MHP7448_RS00135	MFC_RS03415
OG0000055	ATCC27716	MHP7448_RS00135	MFC_RS03540
OG0000072	ATCC27716	MHP7448_RS03310	MFC_RS01635
OG0000100	ATCC27716	MHP7448_RS03555	MFC_RS00335
OG0000145	ATCC27716	MHP7448_RS02910	MFC_RS01005
OG0000169	ATCC27716	MHP7448_RS03080	MFC_RS01430
OG0000215	ATCC27716	MHP7448_RS00965	MFC_RS02075
OG0000248	ATCC27716	MHP7448_RS00160	MFC_RS02380
OG0000278	ATCC27716	MHP7448_RS03465	MFC_RS02780
OG0000306	ATCC27716	MHP7448_RS02825	MFC_RS01090
OG0000359	ATCC27716	MHP7448_RS00780	MFC_RS01885
OG0000427	ATCC27716	MHP7448_RS00895	MFC_RS02000
OG0000458	ATCC27716	MHP7448_RS02535	MFC_RS02885
OG0000472	ATCC27716	MHP7448_RS03360	MFC_RS01680
OG0000497	ATCC27716	MHP7448_RS02840	MFC_RS01070
OG0000523	ATCC27716	MHP7448_RS03395	MFC_RS02845
OG0000532	ATCC27716	MHP7448_RS01645	MFC_RS00940
OG0000537	ATCC27716	MHP7448_RS00735	MFC_RS01840
OG0000538	ATCC27716	MHP7448_RS01125	MFC_RS02215
OG0000599	ATCC27716	MHP7448_RS01760	MFC_RS02360
OG0000003	MF22	MHP7448_RS03870	DR094_RS03820
OG0000011	MF22	MHP7448_RS01970	DR094_RS03520
OG0000011	MF22	MHP7448_RS01965	DR094_RS02895
OG0000013	MF22	MHP7448_RS02430	DR094_RS00075
OG0000013	MF22	MHP7448_RS02430	DR094_RS00080
OG0000013	MF22	MHP7448_RS03945	DR094_RS03050
OG0000055	MF22	MHP7448_RS00135	DR094_RS03580
OG0000055	MF22	MHP7448_RS00135	DR094_RS03850
OG0000072	MF22	MHP7448_RS03310	DR094_RS03725
OG0000100	MF22	MHP7448_RS03555	DR094_RS01185
OG0000145	MF22	MHP7448_RS02910	DR094_RS00425
OG0000169	MF22	MHP7448_RS03080	DR094_RS01830
OG0000215	MF22	MHP7448_RS00965	DR094_RS01545
OG0000248	MF22	MHP7448_RS00160	DR094_RS00970
OG0000278	MF22	MHP7448_RS03465	DR094_RS01305
OG0000306	MF22	MHP7448_RS02825	DR094_RS00340
OG0000359	MF22	MHP7448_RS00780	DR094_RS03745
OG0000427	MF22	MHP7448_RS00895	DR094_RS03680
OG0000458	MF22	MHP7448_RS02535	DR094_RS00085
OG0000472	MF22	MHP7448_RS03360	DR094_RS01405
OG0000497	MF22	MHP7448_RS02840	DR094_RS00360
OG0000523	MF22	MHP7448_RS03395	DR094_RS01375
OG0000537	MF22	MHP7448_RS00735	DR094_RS02405
OG0000538	MF22	MHP7448_RS01125	DR094_RS01690
OG0000599	MF22	MHP7448_RS01760	DR094_RS00990
OG0000003	MF18	MHP7448_RS03870	DR082_RS03925
OG0000011	MF18	MHP7448_RS01970	DR082_RS03895
OG0000011	MF18	MHP7448_RS01970	DR082_RS03545
OG0000011	MF18	MHP7448_RS01965	DR082_RS02625
OG0000013	MF18	MHP7448_RS02430	DR082_RS01090
OG0000013	MF18	MHP7448_RS02430	DR082_RS01085
OG0000013	MF18	MHP7448_RS03945	DR082_RS03095
OG0000055	MF18	MHP7448_RS00135	DR082_RS03970
OG0000072	MF18	MHP7448_RS03310	DR082_RS03775
OG0000100	MF18	MHP7448_RS03555	DR082_RS02410
OG0000145	MF18	MHP7448_RS02910	DR082_RS00725
OG0000169	MF18	MHP7448_RS03080	DR082_RS01635
OG0000215	MF18	MHP7448_RS00965	DR082_RS01350
OG0000248	MF18	MHP7448_RS00160	DR082_RS00180
OG0000278	MF18	MHP7448_RS03465	DR082_RS02485
OG0000306	MF18	MHP7448_RS02825	DR082_RS00810
OG0000359	MF18	MHP7448_RS00780	DR082_RS03810
OG0000427	MF18	MHP7448_RS00895	DR082_RS03725
OG0000458	MF18	MHP7448_RS02535	DR082_RS01080
OG0000472	MF18	MHP7448_RS03360	DR082_RS02585
OG0000497	MF18	MHP7448_RS02840	DR082_RS00790
OG0000523	MF18	MHP7448_RS03395	DR082_RS02555
OG0000537	MF18	MHP7448_RS00735	DR082_RS02225
OG0000538	MF18	MHP7448_RS01125	DR082_RS01495
OG0000599	MF18	MHP7448_RS01760	DR082_RS00160
OG0000003	MF11	MHP7448_RS03870	DR093_RS04030
OG0000011	MF11	MHP7448_RS01970	DR093_RS03025
OG0000011	MF11	MHP7448_RS01965	DR093_RS03260
OG0000013	MF11	MHP7448_RS02430	DR093_RS01095
OG0000013	MF11	MHP7448_RS02430	DR093_RS01090
OG0000013	MF11	MHP7448_RS03945	DR093_RS03220
OG0000072	MF11	MHP7448_RS03310	DR093_RS03980
OG0000100	MF11	MHP7448_RS03555	DR093_RS01210
OG0000145	MF11	MHP7448_RS02910	DR093_RS00725
OG0000169	MF11	MHP7448_RS03080	DR093_RS02185
OG0000215	MF11	MHP7448_RS00965	DR093_RS01575
OG0000248	MF11	MHP7448_RS00160	DR093_RS00180
OG0000278	MF11	MHP7448_RS03465	DR093_RS01335
OG0000306	MF11	MHP7448_RS02825	DR093_RS00815
OG0000359	MF11	MHP7448_RS00780	DR093_RS03990
OG0000427	MF11	MHP7448_RS00895	DR093_RS03910
OG0000458	MF11	MHP7448_RS02535	DR093_RS01085
OG0000472	MF11	MHP7448_RS03360	DR093_RS01435
OG0000497	MF11	MHP7448_RS02840	DR093_RS00790
OG0000523	MF11	MHP7448_RS03395	DR093_RS01405
OG0000537	MF11	MHP7448_RS00735	DR093_RS02485
OG0000538	MF11	MHP7448_RS01125	DR093_RS01720
OG0000599	MF11	MHP7448_RS01760	DR093_RS00160
OG0000003	MF33	MHP7448_RS03870	DR085_RS03550
OG0000003	MF33	MHP7448_RS03870	DR085_RS03885
OG0000011	MF33	MHP7448_RS01970	DR085_RS03875
OG0000011	MF33	MHP7448_RS01970	DR085_RS02795
OG0000011	MF33	MHP7448_RS01965	DR085_RS02805
OG0000013	MF33	MHP7448_RS02430	DR085_RS00915
OG0000013	MF33	MHP7448_RS02430	DR085_RS00910
OG0000013	MF33	MHP7448_RS03945	DR085_RS03115
OG0000072	MF33	MHP7448_RS03310	DR085_RS03730
OG0000100	MF33	MHP7448_RS03555	DR085_RS02440
OG0000145	MF33	MHP7448_RS02910	DR085_RS00560
OG0000169	MF33	MHP7448_RS03080	DR085_RS01405
OG0000215	MF33	MHP7448_RS00965	DR085_RS01120
OG0000248	MF33	MHP7448_RS00160	DR085_RS02385
OG0000278	MF33	MHP7448_RS03465	DR085_RS02555
OG0000306	MF33	MHP7448_RS02825	DR085_RS00650
OG0000359	MF33	MHP7448_RS00780	DR085_RS03765
OG0000427	MF33	MHP7448_RS00895	DR085_RS03685
OG0000458	MF33	MHP7448_RS02535	DR085_RS00905
OG0000472	MF33	MHP7448_RS03360	DR085_RS02645
OG0000497	MF33	MHP7448_RS02840	DR085_RS00625
OG0000523	MF33	MHP7448_RS03395	DR085_RS02625
OG0000532	MF33	MHP7448_RS01645	DR085_RS00490
OG0000537	MF33	MHP7448_RS00735	DR085_RS02050
OG0000538	MF33	MHP7448_RS01125	DR085_RS01265
OG0000599	MF33	MHP7448_RS01760	DR085_RS02365
OG0000003	MF29	MHP7448_RS03870	DR095_RS04020
OG0000011	MF29	MHP7448_RS01970	DR095_RS03240
OG0000011	MF29	MHP7448_RS01970	DR095_RS03235
OG0000011	MF29	MHP7448_RS01965	DR095_RS03230
OG0000013	MF29	MHP7448_RS02430	DR095_RS00580
OG0000013	MF29	MHP7448_RS02430	DR095_RS00575
OG0000013	MF29	MHP7448_RS03945	DR095_RS03215
OG0000055	MF29	MHP7448_RS00135	DR095_RS01035
OG0000072	MF29	MHP7448_RS03310	DR095_RS03885
OG0000100	MF29	MHP7448_RS03555	DR095_RS01210
OG0000145	MF29	MHP7448_RS02910	DR095_RS00205
OG0000169	MF29	MHP7448_RS03080	DR095_RS01750
OG0000215	MF29	MHP7448_RS00965	DR095_RS02365
OG0000248	MF29	MHP7448_RS00160	DR095_RS00995
OG0000278	MF29	MHP7448_RS03465	DR095_RS02575
OG0000306	MF29	MHP7448_RS02825	DR095_RS00290
OG0000359	MF29	MHP7448_RS00780	DR095_RS03900
OG0000427	MF29	MHP7448_RS00895	DR095_RS03920
OG0000458	MF29	MHP7448_RS02535	DR095_RS00570
OG0000472	MF29	MHP7448_RS03360	DR095_RS02665
OG0000497	MF29	MHP7448_RS02840	DR095_RS00270
OG0000523	MF29	MHP7448_RS03395	DR095_RS02645
OG0000537	MF29	MHP7448_RS00735	DR095_RS02100
OG0000538	MF29	MHP7448_RS01125	DR095_RS02220
OG0000599	MF29	MHP7448_RS01760	DR095_RS01015
