NZ_CP098601.1	+	1	1392
NZ_CP098601.1	+	1537	2673
NZ_CP098601.1	+	2777	4636
NZ_CP098601.1	+	4636	5094
NZ_CP098601.1	+	5108	6091
NZ_CP098601.1	+	6084	7055
NZ_CP098601.1	+	7158	7727
NZ_CP098601.1	+	7817	8818
NZ_CP098601.1	+	8948	10969
NZ_CP098601.1	+	11054	12061
NZ_CP098601.1	+	12064	12810
NZ_CP098601.1	+	12794	14398
NZ_CP098601.1	+	14403	14648
NZ_CP098601.1	+	14719	15582
NZ_CP098601.1	+	15589	16170
NZ_CP098601.1	+	16155	16433
NZ_CP098601.1	-	16467	16736
NZ_CP098601.1	+	16868	17149
NZ_CP098601.1	+	17295	17909
NZ_CP098601.1	-	18160	18545
NZ_CP098601.1	-	18604	20880
NZ_CP098601.1	-	21073	23313
NZ_CP098601.1	-	23387	25714
NZ_CP098601.1	-	25701	26522
NZ_CP098601.1	+	26852	27331
NZ_CP098601.1	+	27533	27826
NZ_CP098601.1	+	27819	29138
NZ_CP098601.1	+	29131	30531
NZ_CP098601.1	+	30767	31270
NZ_CP098601.1	-	31387	31980
NZ_CP098601.1	-	31958	34618
NZ_CP098601.1	-	34618	37158
NZ_CP098601.1	-	37151	39079
NZ_CP098601.1	+	39289	40299
NZ_CP098601.1	+	40428	40706
NZ_CP098601.1	+	40815	42534
NZ_CP098601.1	-	42634	44718
NZ_CP098601.1	-	44724	44957
NZ_CP098601.1	-	45011	46537
NZ_CP098601.1	-	46554	47567
NZ_CP098601.1	+	47807	48529
NZ_CP098601.1	+	48531	49791
NZ_CP098601.1	+	49876	50247
NZ_CP098601.1	+	50251	51459
NZ_CP098601.1	+	51554	51886
NZ_CP098601.1	+	51931	53088
NZ_CP098601.1	+	53524	54252
NZ_CP098601.1	+	54280	54585
NZ_CP098601.1	+	54639	55205
NZ_CP098601.1	+	55205	55768
NZ_CP098601.1	+	55787	57310
NZ_CP098601.1	+	57339	58169
NZ_CP098601.1	+	58187	59602
NZ_CP098601.1	+	59589	59849
NZ_CP098601.1	+	59957	60442
NZ_CP098601.1	+	60658	61613
NZ_CP098601.1	+	61638	62549
NZ_CP098601.1	+	62634	63955
NZ_CP098601.1	+	63983	65350
NZ_CP098601.1	+	65343	67184
NZ_CP098601.1	+	67766	69235
NZ_CP098601.1	+	69242	70015
NZ_CP098601.1	+	70009	70839
NZ_CP098601.1	+	70857	72101
NZ_CP098601.1	+	72174	76874
NZ_CP098601.1	+	76988	79825
NZ_CP098601.1	-	79883	81433
NZ_CP098601.1	+	81551	81859
NZ_CP098601.1	+	82047	83849
NZ_CP098601.1	+	84070	85194
NZ_CP098601.1	+	85253	85942
NZ_CP098601.1	+	85960	87261
NZ_CP098601.1	+	87313	87585
NZ_CP098601.1	+	87588	87818
NZ_CP098601.1	+	87819	89615
NZ_CP098601.1	+	89686	90633
NZ_CP098601.1	-	90950	93034
NZ_CP098601.1	-	93047	93517
NZ_CP098601.1	-	93570	93989
NZ_CP098601.1	-	94120	94500
NZ_CP098601.1	-	94504	95016
NZ_CP098601.1	-	95007	95507
NZ_CP098601.1	+	95772	97118
NZ_CP098601.1	+	97333	98715
NZ_CP098601.1	-	98901	100184
NZ_CP098601.1	-	100189	100887
NZ_CP098601.1	-	101602	104553
NZ_CP098601.1	-	104864	104939
NZ_CP098601.1	-	104941	105016
NZ_CP098601.1	-	105019	105093
NZ_CP098601.1	-	105145	105235
NZ_CP098601.1	-	105240	105315
NZ_CP098601.1	-	105376	105452
NZ_CP098601.1	-	105457	105533
NZ_CP098601.1	-	105540	105616
NZ_CP098601.1	-	105698	105774
NZ_CP098601.1	+	105825	106643
NZ_CP098601.1	-	106929	108401
NZ_CP098601.1	-	108391	108984
NZ_CP098601.1	-	109018	109590
NZ_CP098601.1	-	109726	110472
NZ_CP098601.1	+	110791	111046
NZ_CP098601.1	+	111320	112036
NZ_CP098601.1	-	112421	115264
NZ_CP098601.1	-	115257	117724
NZ_CP098601.1	-	117920	118252
NZ_CP098601.1	+	118408	119973
NZ_CP098601.1	-	119996	120583
NZ_CP098601.1	+	120739	120812
NZ_CP098601.1	+	120956	121447
NZ_CP098601.1	+	121971	122957
NZ_CP098601.1	+	123094	124011
NZ_CP098601.1	+	124037	127471
NZ_CP098601.1	+	127480	130410
NZ_CP098601.1	-	130415	132493
NZ_CP098601.1	+	132676	133404
NZ_CP098601.1	+	133523	133789
NZ_CP098601.1	+	133935	134318
NZ_CP098601.1	-	134962	137319
NZ_CP098601.1	-	137555	138154
NZ_CP098601.1	-	138380	141223
NZ_CP098601.1	-	141244	144402
NZ_CP098601.1	-	144662	146581
NZ_CP098601.1	-	147053	148021
NZ_CP098601.1	-	148083	148158
NZ_CP098601.1	-	148162	148247
NZ_CP098601.1	+	148472	149689
NZ_CP098601.1	+	149774	151363
NZ_CP098601.1	+	151376	151891
NZ_CP098601.1	+	152082	153206
NZ_CP098601.1	+	153206	154210
NZ_CP098601.1	-	154328	154403
NZ_CP098601.1	+	155035	155862
NZ_CP098601.1	+	155871	156620
NZ_CP098601.1	-	156710	156835
NZ_CP098601.1	+	156900	157142
NZ_CP098601.1	+	157402	158274
NZ_CP098601.1	+	158243	158947
NZ_CP098601.1	-	159112	159306
NZ_CP098601.1	-	159362	159715
NZ_CP098601.1	-	159760	159954
NZ_CP098601.1	-	160106	160351
NZ_CP098601.1	-	160261	160599
NZ_CP098601.1	-	160835	162271
NZ_CP098601.1	-	162367	163158
NZ_CP098601.1	+	163233	163508
NZ_CP098601.1	-	163537	164605
NZ_CP098601.1	-	164657	165316
NZ_CP098601.1	+	165467	165766
NZ_CP098601.1	+	165774	166028
NZ_CP098601.1	-	166286	167110
NZ_CP098601.1	+	167239	167335
NZ_CP098601.1	+	167362	168465
NZ_CP098601.1	+	168678	170132
NZ_CP098601.1	+	170257	171204
NZ_CP098601.1	-	171464	171547
NZ_CP098601.1	+	171609	174449
NZ_CP098601.1	+	174494	175579
NZ_CP098601.1	+	175566	176283
NZ_CP098601.1	+	176344	177747
NZ_CP098601.1	+	177738	178361
NZ_CP098601.1	+	178354	178878
NZ_CP098601.1	+	178865	179623
NZ_CP098601.1	-	179630	179704
NZ_CP098601.1	+	179763	180368
NZ_CP098601.1	+	180352	181002
NZ_CP098601.1	+	181012	181824
NZ_CP098601.1	+	181840	183075
NZ_CP098601.1	+	183271	184599
NZ_CP098601.1	+	184744	185166
NZ_CP098601.1	-	185242	185892
NZ_CP098601.1	-	185873	186730
NZ_CP098601.1	-	186731	187324
NZ_CP098601.1	-	187305	187865
NZ_CP098601.1	-	187892	188572
NZ_CP098601.1	-	189052	189933
NZ_CP098601.1	-	189940	190335
NZ_CP098601.1	-	190335	190787
NZ_CP098601.1	-	190805	191188
NZ_CP098601.1	-	191160	193199
NZ_CP098601.1	+	193277	194473
NZ_CP098601.1	+	194807	195457
NZ_CP098601.1	+	195429	195890
NZ_CP098601.1	+	195891	196603
NZ_CP098601.1	+	196596	197741
NZ_CP098601.1	+	197734	198162
NZ_CP098601.1	+	198143	198865
NZ_CP098601.1	+	199373	200419
NZ_CP098601.1	+	200382	201401
NZ_CP098601.1	+	201368	202300
NZ_CP098601.1	+	202517	202765
NZ_CP098601.1	+	202818	202967
NZ_CP098601.1	+	202990	204456
NZ_CP098601.1	-	204527	204931
NZ_CP098601.1	+	205269	205685
NZ_CP098601.1	+	205766	205951
NZ_CP098601.1	+	206013	207358
NZ_CP098601.1	+	207471	209129
NZ_CP098601.1	+	209225	209545
NZ_CP098601.1	+	209641	209769
NZ_CP098601.1	-	209997	210380
NZ_CP098601.1	-	210567	212999
NZ_CP098601.1	-	213018	214724
NZ_CP098601.1	-	214797	216236
NZ_CP098601.1	-	216244	216606
NZ_CP098601.1	-	216679	218175
NZ_CP098601.1	-	218099	218497
NZ_CP098601.1	+	218971	219432
NZ_CP098601.1	+	219419	220951
NZ_CP098601.1	+	220953	221690
NZ_CP098601.1	+	221881	222672
NZ_CP098601.1	+	222645	223502
NZ_CP098601.1	+	223641	225065
NZ_CP098601.1	-	225150	225512
NZ_CP098601.1	-	225515	226513
NZ_CP098601.1	-	226520	226923
NZ_CP098601.1	-	226926	227339
NZ_CP098601.1	-	227486	227599
NZ_CP098601.1	-	227645	227872
NZ_CP098601.1	-	227873	228625
NZ_CP098601.1	-	228616	229254
NZ_CP098601.1	-	229300	230721
NZ_CP098601.1	-	230721	231164
NZ_CP098601.1	-	231277	231927
NZ_CP098601.1	-	231929	232294
NZ_CP098601.1	-	232297	232836
NZ_CP098601.1	-	232843	233238
NZ_CP098601.1	-	233244	233429
NZ_CP098601.1	-	233474	234019
NZ_CP098601.1	-	234023	234346
NZ_CP098601.1	-	234351	234719
NZ_CP098601.1	-	234721	235008
NZ_CP098601.1	-	235001	235366
NZ_CP098601.1	-	235374	235784
NZ_CP098601.1	-	235787	236470
NZ_CP098601.1	-	236470	237081
NZ_CP098601.1	-	237098	237370
NZ_CP098601.1	-	237370	238218
NZ_CP098601.1	-	238339	238842
NZ_CP098601.1	-	238846	239490
NZ_CP098601.1	-	239483	240175
NZ_CP098601.1	-	240177	240497
NZ_CP098601.1	+	241070	241498
NZ_CP098601.1	+	241912	245217
NZ_CP098601.1	+	245238	247956
NZ_CP098601.1	-	248273	248956
NZ_CP098601.1	+	249031	251682
NZ_CP098601.1	+	251658	252089
NZ_CP098601.1	+	252094	252522
NZ_CP098601.1	+	252556	253110
NZ_CP098601.1	+	253088	253980
NZ_CP098601.1	+	254020	256166
NZ_CP098601.1	+	256289	257755
NZ_CP098601.1	+	257757	258587
NZ_CP098601.1	-	258576	259904
NZ_CP098601.1	-	259948	261564
NZ_CP098601.1	+	261739	262791
NZ_CP098601.1	+	263250	264350
NZ_CP098601.1	+	264350	265314
NZ_CP098601.1	+	265316	266728
NZ_CP098601.1	+	266718	268049
NZ_CP098601.1	+	268036	274179
NZ_CP098601.1	+	274190	276868
NZ_CP098601.1	-	276959	277630
NZ_CP098601.1	-	278565	280727
NZ_CP098601.1	-	280783	281235
NZ_CP098601.1	-	281239	282339
NZ_CP098601.1	+	282708	282854
NZ_CP098601.1	-	282995	284251
NZ_CP098601.1	+	284748	286217
NZ_CP098601.1	+	286217	287234
NZ_CP098601.1	+	287218	288024
NZ_CP098601.1	+	288014	289033
NZ_CP098601.1	+	289033	291003
NZ_CP098601.1	+	291003	291905
NZ_CP098601.1	+	291917	293446
NZ_CP098601.1	+	293459	295273
NZ_CP098601.1	+	295296	296501
NZ_CP098601.1	+	296524	297567
NZ_CP098601.1	-	297678	298739
NZ_CP098601.1	-	298743	300134
NZ_CP098601.1	-	300115	300843
NZ_CP098601.1	+	301563	304160
NZ_CP098601.1	+	304250	305536
NZ_CP098601.1	+	305529	307232
NZ_CP098601.1	+	307307	307762
NZ_CP098601.1	+	307905	308177
NZ_CP098601.1	-	308341	311973
NZ_CP098601.1	-	311973	314615
NZ_CP098601.1	-	314648	316894
NZ_CP098601.1	-	316894	317202
NZ_CP098601.1	-	317202	317981
NZ_CP098601.1	+	318275	319633
NZ_CP098601.1	+	319642	320884
NZ_CP098601.1	+	321073	321402
NZ_CP098601.1	+	321330	321608
NZ_CP098601.1	-	321611	322411
NZ_CP098601.1	-	322412	323410
NZ_CP098601.1	-	323427	323762
NZ_CP098601.1	+	323883	325280
NZ_CP098601.1	+	325382	326035
NZ_CP098601.1	+	326098	326379
NZ_CP098601.1	+	326382	326966
NZ_CP098601.1	+	326969	327604
NZ_CP098601.1	+	327585	328457
NZ_CP098601.1	+	328461	329194
NZ_CP098601.1	+	329226	329762
NZ_CP098601.1	+	329791	330609
NZ_CP098601.1	+	330582	331484
NZ_CP098601.1	+	331474	332436
NZ_CP098601.1	+	332440	334518
NZ_CP098601.1	+	334588	335541
NZ_CP098601.1	-	335538	338153
NZ_CP098601.1	+	338243	338680
NZ_CP098601.1	+	338953	339201
NZ_CP098601.1	-	339436	342468
NZ_CP098601.1	-	342516	345617
NZ_CP098601.1	+	346118	346798
NZ_CP098601.1	+	346809	348965
NZ_CP098601.1	+	349024	349221
NZ_CP098601.1	+	349338	349412
NZ_CP098601.1	+	349416	349491
NZ_CP098601.1	+	349499	349574
NZ_CP098601.1	+	349579	349655
NZ_CP098601.1	+	349691	349774
NZ_CP098601.1	+	349855	350697
NZ_CP098601.1	+	350711	351520
NZ_CP098601.1	+	351522	352367
NZ_CP098601.1	-	352354	353169
NZ_CP098601.1	+	353691	355295
NZ_CP098601.1	-	355314	355757
NZ_CP098601.1	-	355882	356529
NZ_CP098601.1	-	356560	358470
NZ_CP098601.1	-	358475	358840
NZ_CP098601.1	-	358893	359576
NZ_CP098601.1	-	359598	359864
NZ_CP098601.1	-	360117	360569
NZ_CP098601.1	-	361177	361356
NZ_CP098601.1	+	361640	362056
NZ_CP098601.1	+	362104	364113
NZ_CP098601.1	+	364185	364778
NZ_CP098601.1	+	366068	367726
NZ_CP098601.1	-	367982	369083
NZ_CP098601.1	-	369093	369356
NZ_CP098601.1	-	369374	369934
NZ_CP098601.1	-	369952	370677
NZ_CP098601.1	-	371422	372564
NZ_CP098601.1	-	372603	373064
NZ_CP098601.1	-	373205	373444
NZ_CP098601.1	+	373604	374299
NZ_CP098601.1	-	374933	375064
NZ_CP098601.1	+	375184	376248
NZ_CP098601.1	+	376647	377279
NZ_CP098601.1	+	377417	378850
NZ_CP098601.1	+	378843	379577
NZ_CP098601.1	+	379615	379668
NZ_CP098601.1	+	379681	379833
NZ_CP098601.1	-	380151	382115
NZ_CP098601.1	-	382193	384475
NZ_CP098601.1	-	384441	385325
NZ_CP098601.1	-	385549	385710
NZ_CP098601.1	+	385828	391755
NZ_CP098601.1	-	392061	393233
NZ_CP098601.1	-	393236	394267
NZ_CP098601.1	-	394270	395133
NZ_CP098601.1	-	395114	395446
NZ_CP098601.1	+	395856	396707
NZ_CP098601.1	+	396710	399028
NZ_CP098601.1	+	399120	401072
NZ_CP098601.1	+	401220	402896
NZ_CP098601.1	+	403210	404931
NZ_CP098601.1	+	404936	407355
NZ_CP098601.1	+	408007	409002
NZ_CP098601.1	+	409025	410353
NZ_CP098601.1	+	410343	410696
NZ_CP098601.1	+	410788	411003
NZ_CP098601.1	-	411253	412911
NZ_CP098601.1	-	412971	413093
NZ_CP098601.1	-	413280	413582
NZ_CP098601.1	-	413582	415042
NZ_CP098601.1	-	414985	415365
NZ_CP098601.1	+	415608	415691
NZ_CP098601.1	+	415696	415770
NZ_CP098601.1	+	415815	417254
NZ_CP098601.1	-	417636	418853
NZ_CP098601.1	+	418975	419181
NZ_CP098601.1	+	419162	420769
NZ_CP098601.1	-	420864	424526
NZ_CP098601.1	-	424548	425375
NZ_CP098601.1	-	425368	428067
NZ_CP098601.1	-	428045	429745
NZ_CP098601.1	-	429766	430149
NZ_CP098601.1	-	430151	430342
NZ_CP098601.1	-	430746	431525
NZ_CP098601.1	-	431553	433781
NZ_CP098601.1	-	433822	434088
NZ_CP098601.1	-	434401	435441
NZ_CP098601.1	-	435448	435900
NZ_CP098601.1	-	435918	437315
NZ_CP098601.1	+	437458	437790
NZ_CP098601.1	-	437881	440181
NZ_CP098601.1	-	440291	440857
NZ_CP098601.1	-	440867	441706
NZ_CP098601.1	-	441690	442670
NZ_CP098601.1	-	442615	443775
NZ_CP098601.1	+	443919	445466
NZ_CP098601.1	+	445541	445732
NZ_CP098601.1	+	445918	446970
NZ_CP098601.1	+	447069	448838
NZ_CP098601.1	+	449279	449569
NZ_CP098601.1	+	449594	450073
NZ_CP098601.1	+	450239	453202
NZ_CP098601.1	+	453215	456079
NZ_CP098601.1	-	456240	456407
NZ_CP098601.1	-	456411	457376
NZ_CP098601.1	-	457339	458349
NZ_CP098601.1	-	458349	460526
NZ_CP098601.1	-	460540	461472
NZ_CP098601.1	-	461499	463610
NZ_CP098601.1	-	463631	465862
NZ_CP098601.1	-	466170	467099
NZ_CP098601.1	-	467018	468154
NZ_CP098601.1	-	468322	468798
NZ_CP098601.1	-	468907	470613
NZ_CP098601.1	-	470606	471376
NZ_CP098601.1	-	471360	472625
NZ_CP098601.1	+	472965	474497
NZ_CP098601.1	+	474511	475257
NZ_CP098601.1	-	475655	477232
NZ_CP098601.1	+	477346	478905
NZ_CP098601.1	+	479019	480669
NZ_CP098601.1	-	480724	481056
NZ_CP098601.1	-	481088	482686
NZ_CP098601.1	-	482702	484807
NZ_CP098601.1	+	484967	486307
NZ_CP098601.1	+	486328	487299
NZ_CP098601.1	+	487498	488289
NZ_CP098601.1	+	489306	490142
NZ_CP098601.1	+	490210	490284
NZ_CP098601.1	+	490294	490370
NZ_CP098601.1	+	490686	490811
NZ_CP098601.1	-	491279	491899
NZ_CP098601.1	-	492370	493287
NZ_CP098601.1	+	493560	493694
NZ_CP098601.1	+	494303	495316
NZ_CP098601.1	+	495370	495507
NZ_CP098601.1	-	495906	496076
NZ_CP098601.1	+	497041	497586
NZ_CP098601.1	+	497589	499478
NZ_CP098601.1	+	499465	501852
NZ_CP098601.1	+	501941	502141
NZ_CP098601.1	-	502155	502301
NZ_CP098601.1	+	502393	502551
NZ_CP098601.1	+	502775	504217
NZ_CP098601.1	+	504219	505691
NZ_CP098601.1	-	506304	507101
NZ_CP098601.1	-	507088	508854
NZ_CP098601.1	+	509117	509563
NZ_CP098601.1	-	510128	510775
NZ_CP098601.1	-	510845	511908
NZ_CP098601.1	+	512321	512953
NZ_CP098601.1	+	513157	513384
NZ_CP098601.1	-	515439	516347
NZ_CP098601.1	+	516856	518277
NZ_CP098601.1	+	518376	519041
NZ_CP098601.1	-	519173	519421
NZ_CP098601.1	+	519960	520608
NZ_CP098601.1	+	520598	522070
NZ_CP098601.1	+	522574	522717
NZ_CP098601.1	+	522777	524435
NZ_CP098601.1	+	524580	524786
NZ_CP098601.1	+	524758	525069
NZ_CP098601.1	-	525180	526559
NZ_CP098601.1	+	527338	527778
NZ_CP098601.1	+	527780	528670
NZ_CP098601.1	+	528701	529684
NZ_CP098601.1	+	529913	530926
NZ_CP098601.1	+	530916	531685
NZ_CP098601.1	+	531678	533219
NZ_CP098601.1	-	533216	534085
NZ_CP098601.1	-	534292	534975
NZ_CP098601.1	-	535039	535566
NZ_CP098601.1	+	535755	537428
NZ_CP098601.1	+	538046	539395
NZ_CP098601.1	+	539409	540050
NZ_CP098601.1	+	540052	542313
NZ_CP098601.1	+	542315	542767
NZ_CP098601.1	+	542913	543740
NZ_CP098601.1	+	543844	544509
NZ_CP098601.1	+	544487	545443
NZ_CP098601.1	-	545459	547351
NZ_CP098601.1	-	547378	548526
NZ_CP098601.1	-	548650	549384
NZ_CP098601.1	-	549627	551312
NZ_CP098601.1	-	551643	551960
NZ_CP098601.1	+	552248	552805
NZ_CP098601.1	+	552844	554691
NZ_CP098601.1	+	554876	555772
NZ_CP098601.1	+	555772	556890
NZ_CP098601.1	-	556930	558156
NZ_CP098601.1	-	558554	559924
NZ_CP098601.1	-	560164	562065
NZ_CP098601.1	-	562188	562700
NZ_CP098601.1	-	562693	563589
NZ_CP098601.1	-	563573	564295
NZ_CP098601.1	-	564285	565175
NZ_CP098601.1	-	565150	565818
NZ_CP098601.1	-	566132	568342
NZ_CP098601.1	-	568414	570184
NZ_CP098601.1	-	570384	572222
NZ_CP098601.1	-	572693	575083
NZ_CP098601.1	-	574990	577821
NZ_CP098601.1	+	577904	578062
NZ_CP098601.1	-	578277	584174
NZ_CP098601.1	-	584275	591936
NZ_CP098601.1	-	592121	596194
NZ_CP098601.1	-	596537	597133
NZ_CP098601.1	-	597275	598072
NZ_CP098601.1	-	598149	598224
NZ_CP098601.1	-	598319	599455
NZ_CP098601.1	-	599542	600441
NZ_CP098601.1	-	600551	608506
NZ_CP098601.1	+	608699	609283
NZ_CP098601.1	+	609297	609902
NZ_CP098601.1	+	609961	610182
NZ_CP098601.1	+	610200	610637
NZ_CP098601.1	+	610615	611529
NZ_CP098601.1	-	611591	612286
NZ_CP098601.1	-	612288	612737
NZ_CP098601.1	-	612950	613034
NZ_CP098601.1	-	613040	613132
NZ_CP098601.1	+	613438	614802
NZ_CP098601.1	+	615404	616867
NZ_CP098601.1	+	616884	617486
NZ_CP098601.1	-	617693	619072
NZ_CP098601.1	-	619216	619821
NZ_CP098601.1	-	619845	620624
NZ_CP098601.1	-	620776	621717
NZ_CP098601.1	-	621722	623785
NZ_CP098601.1	-	623785	624501
NZ_CP098601.1	-	624501	626282
NZ_CP098601.1	+	626464	627378
NZ_CP098601.1	+	627453	629189
NZ_CP098601.1	+	629363	630103
NZ_CP098601.1	+	630103	630831
NZ_CP098601.1	-	630861	631517
NZ_CP098601.1	-	631498	632583
NZ_CP098601.1	-	632587	633507
NZ_CP098601.1	-	634068	635441
NZ_CP098601.1	-	635444	636982
NZ_CP098601.1	-	636982	639216
NZ_CP098601.1	-	639209	639679
NZ_CP098601.1	-	639680	640546
NZ_CP098601.1	-	640565	641125
NZ_CP098601.1	-	641144	642685
NZ_CP098601.1	+	643033	643836
NZ_CP098601.1	-	643881	644348
NZ_CP098601.1	-	644326	644577
NZ_CP098601.1	-	644688	646148
NZ_CP098601.1	-	646158	646766
NZ_CP098601.1	-	647001	649487
NZ_CP098601.1	-	649445	649648
NZ_CP098601.1	+	649999	651213
NZ_CP098601.1	+	651388	651642
NZ_CP098601.1	+	651754	653736
NZ_CP098601.1	+	653739	654017
NZ_CP098601.1	+	654020	654295
NZ_CP098601.1	+	654232	654951
NZ_CP098601.1	-	655278	657107
NZ_CP098601.1	-	657311	661120
NZ_CP098601.1	-	661246	665532
NZ_CP098601.1	-	665822	667102
NZ_CP098601.1	-	667086	668714
NZ_CP098601.1	-	669137	671461
NZ_CP098601.1	-	671461	672513
NZ_CP098601.1	-	672513	673670
NZ_CP098601.1	-	673663	674703
NZ_CP098601.1	-	674703	677520
NZ_CP098601.1	+	678568	679485
NZ_CP098601.1	+	679485	681335
NZ_CP098601.1	-	681564	682772
NZ_CP098601.1	-	682772	683725
NZ_CP098601.1	-	683844	684857
NZ_CP098601.1	-	684862	685281
NZ_CP098601.1	-	685618	685896
NZ_CP098601.1	-	685877	686623
NZ_CP098601.1	+	687021	688280
NZ_CP098601.1	+	688407	689945
NZ_CP098601.1	+	689945	691195
NZ_CP098601.1	+	691167	691763
NZ_CP098601.1	+	691750	692643
NZ_CP098601.1	-	693045	693911
NZ_CP098601.1	-	693947	694453
NZ_CP098601.1	-	694870	695046
NZ_CP098601.1	-	695499	695624
NZ_CP098601.1	-	696334	698157
